MMSI,BaseDateTime,LAT,LON,SOG,COG
413204560,2019-01-04 12:10:00,34.7525145,119.418695,4.18508287,257.78674
413204560,2019-01-04 12:15:00,34.7514098,119.413897,1.92413793,244.403448
413204560,2019-01-04 12:20:00,34.7505682,119.412155,0.193366501,240.447595
413204560,2019-01-04 12:25:00,34.7504928,119.412173,0.160199005,236.185572
413204560,2019-01-04 12:30:00,34.7504173,119.412191,0.127031509,231.923549
413204560,2019-01-04 12:35:00,34.7503419,119.412209,0.0938640133,227.661526
413204560,2019-01-04 12:40:00,34.7502664,119.412227,0.0606965174,223.399502
413204560,2019-01-04 12:45:00,34.750191,119.412245,0.0275290216,219.137479
413204560,2019-01-04 12:50:00,34.7501283,119.41226,0.0,219.071474
413204560,2019-01-04 12:55:00,34.750128,119.412261,0.0,239.491911
413204560,2019-01-04 13:00:00,34.7501278,119.412261,0.0,259.912347
413204560,2019-01-04 13:05:00,34.7501275,119.412262,0.0,280.332783
413204560,2019-01-04 13:10:00,34.7501272,119.412262,0.0,300.75322
413204560,2019-01-04 13:15:00,34.750127,119.412263,0.0,321.173656
413204560,2019-01-04 13:20:00,34.7501267,119.412263,0.0,341.594093
413204560,2019-01-04 13:25:00,34.7501136,119.412274,0.0,323.054667
413204560,2019-01-04 13:30:00,34.7500991,119.412286,0.0,300.504667
413204560,2019-01-04 13:35:00,34.7500847,119.412297,0.0,277.954667
413204560,2019-01-04 13:40:00,34.7500702,119.412309,0.0,255.404667
413204560,2019-01-04 13:45:00,34.7500558,119.412321,0.0,232.854667
413204560,2019-01-04 13:50:00,34.7500413,119.412332,0.0,210.304667
413204560,2019-01-04 13:55:00,34.7500514,119.412329,0.0,208.859394
413204560,2019-01-04 14:00:00,34.7500641,119.412324,0.0,209.586667
413204560,2019-01-04 14:05:00,34.7500767,119.412319,0.0,210.313939
413204560,2019-01-04 14:10:00,34.7500893,119.412314,0.0,211.041212
413204560,2019-01-04 14:15:00,34.750102,119.412309,0.0,211.768485
413204560,2019-01-04 14:20:00,34.7501146,119.412303,0.0,212.495758
413204560,2019-01-04 14:25:00,34.7501227,119.412298,0.0,203.917556
413204560,2019-01-04 14:30:00,34.7501208,119.412291,0.0,174.300889
413204560,2019-01-04 14:35:00,34.7501188,119.412285,0.0,144.684222
413204560,2019-01-04 14:40:00,34.7501169,119.412278,0.0,115.067556
413204560,2019-01-04 14:45:00,34.750115,119.412271,0.0,85.4508889
413204560,2019-01-04 14:50:00,34.750113,119.412265,0.0,55.8342222
413204560,2019-01-04 14:55:00,34.7501116,119.41226,0.0,46.4143434
413204560,2019-01-04 15:00:00,34.7501113,119.412262,0.0,82.6567677
413204560,2019-01-04 15:05:00,34.7501111,119.412263,0.0,118.899192
413204560,2019-01-04 15:10:00,34.7501108,119.412264,0.0,155.141616
413204560,2019-01-04 15:15:00,34.7501106,119.412265,0.0,191.38404
413204560,2019-01-04 15:20:00,34.7501103,119.412267,0.0,227.626465
413204560,2019-01-04 15:25:00,34.7501101,119.412268,0.0,263.868889
413204560,2019-01-04 15:30:00,34.7501139,119.412266,0.0,266.137778
413204560,2019-01-04 15:35:00,34.7501195,119.412262,0.0,254.304444
413204560,2019-01-04 15:40:00,34.750125,119.412258,0.0,242.471111
413204560,2019-01-04 15:45:00,34.7501306,119.412254,0.0,230.637778
413204560,2019-01-04 15:50:00,34.7501361,119.41225,0.0,218.804444
413204560,2019-01-04 15:55:00,34.7501417,119.412246,0.0,206.971111
414010000,2019-01-04 02:25:10,35.0680817,120.71292,12.5,279.0
414010000,2019-01-04 02:30:10,35.0713189,120.692108,12.5,279.651964
414010000,2019-01-04 02:35:10,35.0754178,120.671514,12.5,281.781873
414010000,2019-01-04 02:40:10,35.0797664,120.651035,12.4903333,284.08
414010000,2019-01-04 02:45:10,35.0851682,120.63104,12.4403333,287.08
414010000,2019-01-04 02:50:10,35.0906294,120.611076,12.4,289.596667
414010000,2019-01-04 02:55:10,35.0964531,120.591441,12.3563333,289.994333
414010000,2019-01-04 03:00:10,35.1020486,120.571741,12.2365079,287.295238
414010000,2019-01-04 03:05:10,35.1064087,120.55176,12.2887482,283.916737
414010000,2019-01-04 03:10:10,35.1094099,120.531637,12.2043601,277.292264
414010000,2019-01-04 03:15:10,35.1124077,120.511513,12.1199719,270.667792
414010000,2019-01-04 03:20:10,35.1141618,120.491141,12.2573477,278.28638
414010000,2019-01-04 03:25:10,35.1184627,120.471374,12.1589443,290.058944
414010000,2019-01-04 03:30:10,35.1241963,120.452036,12.0902077,288.727003
414010000,2019-01-04 03:35:10,35.1295165,120.432613,12.0605341,284.869436
414010000,2019-01-04 03:40:10,35.1348336,120.413187,12.0308605,281.011869
414010000,2019-01-04 03:45:10,35.1401475,120.393759,12.0011869,277.154303
414010000,2019-01-04 03:50:10,35.1420395,120.373458,12.0591327,276.135085
414010000,2019-01-04 03:55:10,35.1436258,120.352964,12.1773982,276.805256
414010000,2019-01-04 04:00:10,35.1452087,120.332468,12.2956636,277.475427
414010000,2019-01-04 04:05:10,35.1481734,120.312075,12.3,281.325714
414010000,2019-01-04 04:10:10,35.1515602,120.29175,12.1772414,280.886207
414010000,2019-01-04 04:15:10,35.1543774,120.271372,12.1,277.458824
414010000,2019-01-04 04:20:10,35.1563962,120.25091,12.149,277.088
414010000,2019-01-04 04:25:10,35.1609198,120.231074,12.0033333,304.268333
414010000,2019-01-04 04:30:10,35.173383,120.21674,12.5633333,318.663333
414010000,2019-01-04 04:35:10,35.1862576,120.202231,12.6,316.670637
414010000,2019-01-04 04:40:10,35.1985489,120.187099,12.6,313.21
414010000,2019-01-04 04:45:10,35.2101798,120.171086,12.57,308.98
414010000,2019-01-04 04:50:10,35.2211981,120.154213,12.7,308.403333
414010000,2019-01-04 04:55:10,35.2323866,120.137535,12.7177273,311.240909
414010000,2019-01-04 05:00:10,35.2449976,120.122306,12.9,318.58
414010000,2019-01-04 05:05:10,35.2584227,120.107919,12.7092593,316.812963
414010000,2019-01-04 05:10:10,35.2700234,120.091804,12.6033333,306.256667
414010000,2019-01-04 05:15:10,35.2805413,120.074541,12.7584615,308.910769
414010000,2019-01-04 05:20:10,35.2925882,120.058397,12.9,314.145736
414010000,2019-01-04 05:25:10,35.3053282,120.042924,13.0,317.05
414010000,2019-01-04 05:30:10,35.318986,120.02845,12.9084615,319.857692
414010000,2019-01-04 05:35:10,35.332683,120.014269,12.8174312,318.373394
414010000,2019-01-04 05:40:10,35.3458888,119.99946,12.9,316.596183
414010000,2019-01-04 05:45:10,35.358937,119.98435,12.9826484,316.538813
414010000,2019-01-04 05:50:10,35.3720668,119.969314,12.9,316.909924
414010000,2019-01-04 05:55:10,35.3852361,119.954372,12.9666667,320.033333
414010000,2019-01-04 06:00:10,35.3998887,119.941512,13.0135294,329.127059
414010000,2019-01-04 06:05:10,35.4152956,119.930427,12.9933333,343.603333
414010000,2019-01-04 06:10:10,35.4314182,119.922042,12.0099476,332.689529
414010000,2019-01-04 06:15:10,35.4433258,119.9125,8.61348315,318.451685
414010000,2019-01-04 06:20:10,35.4503298,119.903608,6.56504854,308.848544
414010000,2019-01-04 06:25:10,35.453788,119.89669,3.396,281.34
414010000,2019-01-04 06:30:10,35.4544658,119.893203,0.827272727,269.018182
414010000,2019-01-04 06:35:10,35.4548957,119.892665,0.642372881,303.132203
414010000,2019-01-04 06:40:10,35.4552426,119.892238,0.474468085,319.174468
414010000,2019-01-04 06:45:10,35.455312,119.892183,0.363459759,274.715634
414010000,2019-01-04 06:50:10,35.4553814,119.892129,0.252451434,230.256799
414010000,2019-01-04 06:55:10,35.4554508,119.892075,0.141443108,185.797965
414010000,2019-01-04 07:00:10,35.4554975,119.891982,0.1,169.2
414010000,2019-01-04 07:05:10,35.4555309,119.891866,0.1,169.2
414010000,2019-01-04 07:10:10,35.4555642,119.89175,0.1,169.2
414010000,2019-01-04 07:15:10,35.4555975,119.891634,0.1,169.2
414010000,2019-01-04 07:20:10,35.4556308,119.891518,0.1,169.2
414010000,2019-01-04 07:25:10,35.4556641,119.891402,0.1,169.2
414010000,2019-01-04 07:30:10,35.4556775,119.891303,0.11038312,179.313159
414010000,2019-01-04 07:35:10,35.4556789,119.891215,0.127040533,195.537479
414010000,2019-01-04 07:40:10,35.4556803,119.891127,0.143697946,211.761799
414010000,2019-01-04 07:45:10,35.4556817,119.891039,0.160355358,227.986119
414010000,2019-01-04 07:50:10,35.4556831,119.890951,0.177012771,244.210439
414010000,2019-01-04 07:55:10,35.4556845,119.890863,0.193670183,260.434758
414010000,2019-01-04 08:00:10,35.4556353,119.890722,0.179344808,263.770239
414010000,2019-01-04 08:05:10,35.455555,119.890547,0.146029983,259.206108
414010000,2019-01-04 08:10:10,35.4554748,119.890372,0.112715158,254.641977
414010000,2019-01-04 08:15:10,35.4553946,119.890198,0.0794003331,250.077846
414010000,2019-01-04 08:20:10,35.4553143,119.890023,0.0460855081,245.513715
414010000,2019-01-04 08:25:10,35.4552341,119.889849,0.012770683,240.949584
414010000,2019-01-04 08:30:10,35.4551713,119.889754,0.0102720711,239.2
414010000,2019-01-04 08:35:10,35.4551194,119.889709,0.0269294836,239.2
414010000,2019-01-04 08:40:10,35.4550675,119.889663,0.0435868962,239.2
414010000,2019-01-04 08:45:10,35.4550156,119.889618,0.0602443087,239.2
414010000,2019-01-04 08:50:10,35.4549637,119.889573,0.0769017213,239.2
414010000,2019-01-04 08:55:10,35.4549117,119.889527,0.0935591338,239.2
414010000,2019-01-04 09:00:10,35.4547541,119.889443,0.1,234.285841
414010000,2019-01-04 09:05:10,35.4545298,119.889334,0.1,226.273626
414010000,2019-01-04 09:10:10,35.4543054,119.889225,0.1,218.26141
414010000,2019-01-04 09:15:10,35.4540811,119.889116,0.1,210.249195
414010000,2019-01-04 09:20:10,35.4538568,119.889007,0.1,202.236979
414010000,2019-01-04 09:25:10,35.4536325,119.888898,0.1,194.224764
414010000,2019-01-04 09:30:10,35.4535069,119.888854,0.1,191.1
414010000,2019-01-04 09:35:10,35.4534444,119.888851,0.1,191.1
414010000,2019-01-04 09:40:10,35.453382,119.888849,0.1,191.1
414010000,2019-01-04 09:45:10,35.4533195,119.888847,0.1,191.1
414010000,2019-01-04 09:50:10,35.453257,119.888845,0.1,191.1
414010000,2019-01-04 09:55:10,35.4531946,119.888843,0.1,191.1
414010000,2019-01-04 10:00:10,35.4531264,119.888861,0.1,191.1
414010000,2019-01-04 10:05:10,35.4530545,119.888893,0.1,191.1
414010000,2019-01-04 10:10:10,35.4529826,119.888924,0.1,191.1
414010000,2019-01-04 10:15:10,35.4529107,119.888956,0.1,191.1
414010000,2019-01-04 10:20:10,35.4528388,119.888987,0.1,191.1
414010000,2019-01-04 10:25:10,35.4527669,119.889019,0.1,191.1
414010000,2019-01-04 10:30:10,35.4527358,119.889046,0.0899444444,191.1
414010000,2019-01-04 10:35:10,35.4527316,119.88907,0.0732777778,191.1
414010000,2019-01-04 10:40:10,35.4527275,119.889093,0.0566111111,191.1
414010000,2019-01-04 10:45:10,35.4527233,119.889117,0.0399444444,191.1
414010000,2019-01-04 10:50:10,35.4527191,119.88914,0.0232777778,191.1
414010000,2019-01-04 10:55:10,35.452715,119.889164,0.00661111111,191.1
414010000,2019-01-04 11:00:10,35.4526656,119.889225,0.0100499722,187.54231
414010000,2019-01-04 11:05:10,35.4525865,119.88931,0.0267073848,181.645586
414010000,2019-01-04 11:10:10,35.4525073,119.889395,0.0433647973,175.748862
414010000,2019-01-04 11:15:10,35.4524282,119.88948,0.0600222099,169.852138
414010000,2019-01-04 11:20:10,35.4523491,119.889566,0.0766796224,163.955414
414010000,2019-01-04 11:25:10,35.45227,119.889651,0.093337035,158.05869
414010000,2019-01-04 11:30:10,35.4521864,119.889736,0.1,151.338566
414010000,2019-01-04 11:35:10,35.4520998,119.889821,0.1,144.06951
414010000,2019-01-04 11:40:10,35.4520132,119.889905,0.1,136.800454
414010000,2019-01-04 11:45:10,35.4519267,119.88999,0.1,129.531398
414010000,2019-01-04 11:50:10,35.4518401,119.890075,0.1,122.262342
414010000,2019-01-04 11:55:10,35.4517535,119.89016,0.1,114.993286
414010000,2019-01-04 12:00:10,35.451667,119.890245,0.1,107.72423
414010000,2019-01-04 12:05:10,35.4516595,119.890324,0.1,106.139423
414010000,2019-01-04 12:10:10,35.4516523,119.890404,0.1,104.573626
414010000,2019-01-04 12:15:10,35.451645,119.890484,0.1,103.007829
414010000,2019-01-04 12:20:10,35.4516378,119.890563,0.1,101.442032
414010000,2019-01-04 12:25:10,35.4516306,119.890643,0.1,99.8762354
414010000,2019-01-04 12:30:10,35.4516234,119.890723,0.1,98.3104386
414010000,2019-01-04 12:35:10,35.4516286,119.890808,0.1,98.3
414010000,2019-01-04 12:40:10,35.4516338,119.890893,0.1,98.3
414010000,2019-01-04 12:45:10,35.4516391,119.890977,0.1,98.3
414010000,2019-01-04 12:50:10,35.4516444,119.891062,0.1,98.3
414010000,2019-01-04 12:55:10,35.4516497,119.891147,0.1,98.3
414010000,2019-01-04 13:00:10,35.4516549,119.891232,0.1,98.3
414010000,2019-01-04 13:05:10,35.4516373,119.891352,0.114941949,117.410752
414010000,2019-01-04 13:10:10,35.4516194,119.891473,0.130085815,136.779758
414010000,2019-01-04 13:15:10,35.4516015,119.891594,0.145229682,156.148763
414010000,2019-01-04 13:20:10,35.4515836,119.891714,0.160373549,175.517769
414010000,2019-01-04 13:25:10,35.4515656,119.891835,0.175517415,194.886774
414010000,2019-01-04 13:30:10,35.4515477,119.891956,0.190661282,214.25578
414010000,2019-01-04 13:35:10,35.4515321,119.892054,0.193611111,216.092778
414010000,2019-01-04 13:40:10,35.4515201,119.892116,0.176944444,189.726111
414010000,2019-01-04 13:45:10,35.4515082,119.892178,0.160277778,163.359444
414010000,2019-01-04 13:50:10,35.4514963,119.89224,0.143611111,136.992778
414010000,2019-01-04 13:55:10,35.4514843,119.892303,0.126944444,110.626111
414010000,2019-01-04 14:00:10,35.4514724,119.892365,0.110277778,84.2594444
414010000,2019-01-04 14:05:10,35.4514716,119.892409,0.1,68.0
414010000,2019-01-04 14:10:10,35.4514888,119.892424,0.1,68.0
414010000,2019-01-04 14:15:10,35.451506,119.892438,0.1,68.0
414010000,2019-01-04 14:20:10,35.4515232,119.892453,0.1,68.0
414010000,2019-01-04 14:25:10,35.4515404,119.892468,0.1,68.0
414010000,2019-01-04 14:30:10,35.4515577,119.892483,0.1,68.0
414010000,2019-01-04 14:35:10,35.4515795,119.892496,0.1,68.0
414010000,2019-01-04 14:40:10,35.4516089,119.892508,0.1,68.0
414010000,2019-01-04 14:45:10,35.4516383,119.89252,0.1,68.0
414010000,2019-01-04 14:50:10,35.4516677,119.892532,0.1,68.0
414010000,2019-01-04 14:55:10,35.4516972,119.892544,0.1,68.0
414010000,2019-01-04 15:00:10,35.4517266,119.892556,0.1,68.0
414010000,2019-01-04 15:05:10,35.4517478,119.89256,0.0937812326,68.0
414010000,2019-01-04 15:10:10,35.4517553,119.89255,0.0771238201,68.0
414010000,2019-01-04 15:15:10,35.4517628,119.892541,0.0604664076,68.0
414010000,2019-01-04 15:20:10,35.4517703,119.892531,0.043808995,68.0
414010000,2019-01-04 15:25:10,35.4517778,119.892522,0.0271515825,68.0
414010000,2019-01-04 15:30:10,35.4517853,119.892513,0.0104941699,68.0
413829607,2019-01-04 02:31:30,34.2575033,118.005498,5.1,128.6
413829607,2019-01-04 02:36:30,34.2529766,118.011712,4.97124464,131.625751
413829607,2019-01-04 02:41:30,34.2483334,118.017829,4.9,133.717817
413829607,2019-01-04 02:46:30,34.243546,118.023825,4.9,134.653229
413829607,2019-01-04 02:51:30,34.238444,118.029272,4.9,143.379856
413829607,2019-01-04 02:56:30,34.2329002,118.034051,4.95266458,147.873981
413829607,2019-01-04 03:01:30,34.2268566,118.038026,5.0,151.627667
413829607,2019-01-04 03:06:30,34.2206215,118.041646,5.0,154.952698
413829607,2019-01-04 03:11:30,34.2142907,118.045044,5.0,156.211217
413829607,2019-01-04 03:16:30,34.2078603,118.048178,4.99630542,159.373153
413829607,2019-01-04 03:21:30,34.2012322,118.050333,4.92241379,166.836207
413829607,2019-01-04 03:26:30,34.1945769,118.052118,4.83343949,169.898726
413829607,2019-01-04 03:31:30,34.1879397,118.053811,4.8,166.640741
413829607,2019-01-04 03:36:30,34.1813099,118.055543,4.85202312,162.647977
413829607,2019-01-04 03:41:30,34.1746721,118.057406,5.0,162.473333
413829607,2019-01-04 03:46:30,34.1681221,118.060038,5.0,161.838
413829607,2019-01-04 03:51:30,34.1618973,118.063464,4.99594203,152.09971
413829607,2019-01-04 03:56:30,34.1560176,118.067663,4.90898551,145.664928
413829607,2019-01-04 04:01:30,34.1504547,118.072426,4.9,145.224167
413829607,2019-01-04 04:06:30,34.1449936,118.077315,4.85150812,143.166357
413829607,2019-01-04 04:11:30,34.139644,118.082353,4.84297521,140.749587
413829607,2019-01-04 04:16:30,34.1345137,118.087684,4.96428571,140.582143
413829607,2019-01-04 04:21:30,34.1290542,118.091938,4.25,148.225
413829607,2019-01-04 04:26:30,34.1236444,118.095967,4.62719298,148.562281
413829607,2019-01-04 04:31:30,34.1185786,118.100359,5.04813559,144.984746
413829607,2019-01-04 04:36:30,34.1138176,118.105217,4.94644068,141.425424
413829607,2019-01-04 04:41:30,34.1087733,118.10933,4.63603239,155.011134
413829607,2019-01-04 04:46:30,34.1034909,118.112816,4.15020243,183.007085
413829607,2019-01-04 04:51:30,34.0990747,118.112852,2.80187668,182.149866
413829607,2019-01-04 04:56:30,34.095705,118.112715,2.04005305,179.296286
413829607,2019-01-04 05:01:30,34.0928424,118.112696,1.88109029,179.479898
413829607,2019-01-04 05:06:30,34.0899872,118.112678,2.08551959,183.210733
413829607,2019-01-04 05:11:30,34.0874264,118.11233,2.04827586,197.073793
413829607,2019-01-04 05:16:30,34.0852402,118.111563,1.70344828,223.832414
413829607,2019-01-04 05:21:30,34.0839079,118.110143,0.240751445,31.7367052
413829607,2019-01-04 05:26:30,34.0836832,118.109891,0.0,0.0
413829607,2019-01-04 05:31:30,34.083673,118.109868,0.0,0.0
413829607,2019-01-04 05:36:30,34.0836629,118.109845,0.0,0.0
413829607,2019-01-04 05:41:30,34.0836528,118.109822,0.0,0.0
413829607,2019-01-04 05:46:30,34.0836426,118.109799,0.0,0.0
413829607,2019-01-04 05:51:30,34.0836325,118.109776,0.0,0.0
413829607,2019-01-04 05:56:30,34.0836223,118.109753,0.0,0.0
413829607,2019-01-04 06:01:30,34.0836122,118.10973,0.0,0.0
413829607,2019-01-04 06:06:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:11:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:16:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:21:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:26:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:31:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:36:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:41:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:46:30,34.0836033,118.10971,0.0,0.0
413829607,2019-01-04 06:51:30,34.0836033,118.10971,0.0,0.0
412050505,2019-01-04 02:37:10,35.1850917,120.16239,8.6,258.7
412050505,2019-01-04 02:42:10,35.1835517,120.147987,8.6,260.2
412050505,2019-01-04 02:47:10,35.1824715,120.133542,8.6,260.388679
412050505,2019-01-04 02:52:10,35.1816474,120.119129,8.5,266.058434
412050505,2019-01-04 02:57:10,35.1822685,120.104648,8.4926045,272.434084
412050505,2019-01-04 03:02:10,35.181851,120.09037,8.38878505,266.801869
412050505,2019-01-04 03:07:10,35.180346,120.076231,8.26363636,263.136364
412050505,2019-01-04 03:12:10,35.1809626,120.062378,8.11584906,261.309811
412050505,2019-01-04 03:17:10,35.1763956,120.049567,8.19910714,241.250893
412050505,2019-01-04 03:22:10,35.1704053,120.037411,8.59565217,232.017391
412050505,2019-01-04 03:27:10,35.1622692,120.027076,8.45958904,229.444521
412050505,2019-01-04 03:32:10,35.1554269,120.015607,8.4,226.254264
412050505,2019-01-04 03:37:10,35.1458343,120.007579,8.56053512,209.468896
412050505,2019-01-04 03:42:10,35.1349694,120.001477,8.72013201,212.287129
412050505,2019-01-04 03:47:10,35.1264583,119.992612,8.42475248,244.854455
412050505,2019-01-04 03:52:10,35.1241169,119.978862,8.25490605,261.63904
412050505,2019-01-04 03:57:10,35.1228452,119.964788,8.25022624,266.293665
412050505,2019-01-04 04:02:10,35.1225052,119.950554,8.40972763,264.068872
412050505,2019-01-04 04:07:10,35.1221844,119.936697,8.1037037,289.703704
412050505,2019-01-04 04:12:10,35.1218141,119.923307,8.00689655,265.548276
412050505,2019-01-04 04:17:10,35.1209156,119.909396,8.29157895,267.966316
412050505,2019-01-04 04:22:10,35.1212594,119.895148,8.57962085,277.30237
412050505,2019-01-04 04:27:10,35.1223947,119.881061,8.34517766,278.71066
412050505,2019-01-04 04:32:10,35.1218294,119.867241,8.41805556,252.700926
412050505,2019-01-04 04:37:10,35.1208541,119.853326,8.43211268,262.69662
412050505,2019-01-04 04:42:10,35.1208398,119.839133,8.4,268.815748
412050505,2019-01-04 04:47:10,35.1214115,119.824724,8.671875,275.63125
412050505,2019-01-04 04:52:10,35.122203,119.810371,8.56173469,276.82602
412050505,2019-01-04 04:57:10,35.124275,119.796076,8.68035714,283.051786
412050505,2019-01-04 05:02:10,35.1254988,119.781832,8.51153846,268.559615
412050505,2019-01-04 05:07:10,35.1257815,119.767888,8.266787,263.281227
412050505,2019-01-04 05:12:10,35.1240305,119.754179,8.075,257.3875
412050505,2019-01-04 05:17:10,35.1219844,119.740552,8.1,264.571698
412050505,2019-01-04 05:22:10,35.1199177,119.72693,8.14461538,256.232308
412050505,2019-01-04 05:27:10,35.1180621,119.715727,8.24561404,253.892982
412050505,2019-01-04 05:32:10,35.1162899,119.704966,8.3,255.081152
412050505,2019-01-04 05:37:10,35.1147127,119.690854,8.3,261.897183
412050505,2019-01-04 05:42:10,35.1134254,119.676597,8.42684211,264.076842
412050505,2019-01-04 05:47:10,35.1112954,119.662447,8.72465116,267.608837
412050505,2019-01-04 05:52:10,35.1109552,119.647816,8.7,269.522843
412050505,2019-01-04 05:57:10,35.1105824,119.633093,8.52446809,264.56117
412050505,2019-01-04 06:02:10,35.1101596,119.618559,8.43109453,260.985821
412050505,2019-01-04 06:07:10,35.1087139,119.604363,8.4,260.990909
412050505,2019-01-04 06:12:10,35.1066959,119.590257,8.49552716,258.038658
412050505,2019-01-04 06:17:10,35.1052326,119.57575,8.5465,261.225
412050505,2019-01-04 06:22:10,35.1041161,119.56125,8.6965,268.725
412050505,2019-01-04 06:27:10,35.1032261,119.546703,8.71372549,267.368627
412050505,2019-01-04 06:32:10,35.1044787,119.531935,8.99759036,275.9
412050505,2019-01-04 06:37:10,35.1066554,119.517049,8.91575931,279.52235
412050505,2019-01-04 06:42:10,35.1110285,119.503045,8.94231434,282.992746
412050505,2019-01-04 06:47:10,35.1158926,119.489238,8.99412781,286.412435
412050505,2019-01-04 06:52:10,35.1207551,119.475429,9.04594128,289.832124
412050505,2019-01-04 06:57:10,35.1256161,119.461618,9.09775475,293.251813
412050505,2019-01-04 07:02:10,35.1308796,119.447691,9.00651466,283.95798
412050505,2019-01-04 07:07:10,35.1334239,119.432813,8.90378007,284.165979
412050505,2019-01-04 07:12:10,35.1362884,119.417845,9.15546559,282.353441
412050505,2019-01-04 07:17:10,35.1364633,119.402698,9.04673203,269.565686
412050505,2019-01-04 07:22:10,35.136282,119.390275,6.24249292,289.828329
412050505,2019-01-04 07:27:10,35.1373333,119.383306,2.17217848,276.853018
412050505,2019-01-04 07:32:10,35.1381121,119.381938,0.493944181,163.628541
412050505,2019-01-04 07:37:10,35.1381398,119.381891,0.41495524,192.696472
412050505,2019-01-04 07:42:10,35.1381674,119.381844,0.335966298,221.764402
412050505,2019-01-04 07:47:10,35.1381951,119.381797,0.256977357,250.832333
412050505,2019-01-04 07:52:10,35.1382227,119.381751,0.177988415,279.900263
412050505,2019-01-04 07:57:10,35.1382504,119.381704,0.0989994734,308.968194
412050505,2019-01-04 08:02:10,35.138278,119.381657,0.0200105319,338.036124
412366182,2019-01-04 02:39:20,34.6958267,119.478665,4.0,228.5
412366182,2019-01-04 02:44:20,34.6929311,119.484565,5.37614679,133.958716
412366182,2019-01-04 02:49:20,34.6915618,119.492371,5.25192982,74.7575439
412366182,2019-01-04 02:54:20,34.6907252,119.502423,5.97423729,89.0949153
412366182,2019-01-04 02:59:20,34.6881388,119.513069,6.70989583,119.048438
412366182,2019-01-04 03:04:20,34.6842254,119.523317,6.53541667,114.380729
412366182,2019-01-04 03:09:20,34.6819447,119.533734,6.78944099,90.4627329
412366182,2019-01-04 03:14:20,34.6856729,119.544221,6.91851852,54.2148148
412366182,2019-01-04 03:19:20,34.6892852,119.554167,6.99677419,48.4741935
412366182,2019-01-04 03:24:20,34.6912998,119.564433,6.99101382,51.4638249
412366182,2019-01-04 03:29:20,34.6933135,119.574699,6.98525346,54.4534562
412366182,2019-01-04 03:34:20,34.6953263,119.584966,6.97949309,57.4430876
412366182,2019-01-04 03:39:20,34.6973383,119.595234,6.97373272,60.4327189
412366182,2019-01-04 03:44:20,34.6993494,119.605501,6.96797235,63.4223502
412366182,2019-01-04 03:49:20,34.7013596,119.61577,6.96221198,66.4119816
412366182,2019-01-04 03:54:20,34.703369,119.626039,6.95645161,69.4016129
412366182,2019-01-04 03:59:20,34.7053775,119.636308,6.95069124,72.3912442
412366182,2019-01-04 04:04:20,34.7073851,119.646578,6.94493088,75.3808756
412366182,2019-01-04 04:09:20,34.7093919,119.656848,6.93917051,78.3705069
412366182,2019-01-04 04:14:20,34.7113978,119.667119,6.93341014,81.3601382
412366182,2019-01-04 04:19:20,34.7134029,119.677391,6.92764977,84.3497696
412366182,2019-01-04 04:24:20,34.715407,119.687662,6.9218894,87.3394009
412366182,2019-01-04 04:29:20,34.7174103,119.697935,6.91612903,90.3290323
412366182,2019-01-04 04:34:20,34.7194128,119.708208,6.91036866,93.3186636
412366182,2019-01-04 04:39:20,34.7214144,119.718481,6.90460829,96.3082949
412366182,2019-01-04 04:44:20,34.7227595,119.728993,6.9,99.0103448
412366182,2019-01-04 04:49:20,34.7211826,119.739796,6.18447205,103.795652
412366182,2019-01-04 04:54:20,34.7198473,119.745158,3.43470588,61.1376471
412366182,2019-01-04 04:59:20,34.7188375,119.749048,1.06583106,30.2249046
412366182,2019-01-04 05:04:20,34.7188767,119.749061,0.88599455,76.6717711
412366182,2019-01-04 05:09:20,34.7189159,119.749074,0.706158038,123.118638
412366182,2019-01-04 05:14:20,34.7189552,119.749088,0.526321526,169.565504
412366182,2019-01-04 05:19:20,34.7189944,119.749101,0.346485014,216.012371
412366182,2019-01-04 05:24:20,34.7190336,119.749114,0.166648501,262.459237
412366182,2019-01-04 05:29:20,34.7190709,119.749122,0.0,304.991803
412366182,2019-01-04 05:34:20,34.7190836,119.749054,0.0,298.061848
412366182,2019-01-04 05:39:20,34.7190963,119.748987,0.0,291.131893
412366182,2019-01-04 05:44:20,34.7191089,119.74892,0.0,284.201937
412366182,2019-01-04 05:49:20,34.7191216,119.748852,0.0,277.271982
412366182,2019-01-04 05:54:20,34.7191343,119.748785,0.0,270.342027
412366182,2019-01-04 05:59:20,34.7191469,119.748718,0.0,263.412072
412366182,2019-01-04 06:04:20,34.7191496,119.748651,0.00594653573,258.310202
412366182,2019-01-04 06:09:20,34.7191349,119.748583,0.0223131478,256.411675
412366182,2019-01-04 06:14:20,34.7191202,119.748516,0.03867976,254.513148
412366182,2019-01-04 06:19:20,34.7191055,119.748448,0.0550463721,252.614621
